raw_id,tracking_id,customer_id,job_id,sample_id,system_name,site,station,sample_date,year,calculation_type,level_,replicate_,depth,fraction,report_note,taxa_id,custom_taxa_id,pollution_tolerance_class,organism,habitat,phylum,division,class_,subclass_,order_,suborder,family,subfamily,tribe,genus,subgenus,species,subspecies,variety,form_,morph,coloniality,coloniality_state,structure_,physiological_state,taxonomic_authority,assay_class,palmer_index,environmental_tolerance_class,area_per_unit_square_um,volume_per_unit_cubic_um,area_to_volume_ratio,biovolume_to_volume_ratio,biovolume_per_unit_cubic_um,biomass_per_animal_ug,average_cells_per_natural_unit,concentration_natural_unit_per_ml_,total_area_square_um_per_ml_,relative_total_area_percent,total_volume_cubic_um_per_ml_,relative_total_volume_percent,total_biovolume_cubic_um_per_ml_,relative_total_biovolume_percent,total_animal_biomass_ug_per_ml_,relative_total_animal_biomass_percent,algal_cell_concentration_cells_per_ml_,algal_biomass_concentration_mg_per_l_,relative_algal_cell_concentration_percent,relative_algal_biomass_concentration_percent,relative_concentration_percent,average_gald_um,taxa_count,uncertain,customer_requested_units,alternate_taxa_name,sample_weight,sample_weight_unit,measurement_notes,tally_notes
48,210073-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,1/13/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,3043,.,0,Algae,Freshwater,.,Cryptophyta,Cryptophyceae,.,Cryptomonadales,.,Cryptomonadaceae,.,.,Plagioselmis,.,minuta,.,nannoplanctica,.,.,Cell-Motile,Free,Vegetative,Live,Skuja,1,0,"., ., ., ., ., ., ., ., ., ., ., .",45.2389,33.5103,1.35,1,33.5103,0,1,255.1314,11541.8638,0.0007922,8549.5297,0.00011742,8549.5297,0.00293316,0,0,255.1314,0.00854953,0.00041311,0.00293316,0.00083442,8,3,FALSE,NU/ml,"Rhodomonas lacustris, Rhodomonas minuta  nannoplanctica",0,.,.,
49,210073-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,1/13/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,3041,.,0,Algae,Freshwater,.,Cryptophyta,Cryptophyceae,.,Cryptomonadales,.,Cryptomonadaceae,.,.,Rhodomonas,.,minuta,.,.,.,.,Cell-Motile,Free,Vegetative,Live,Skuja,1,0,"., ., ., ., ., ., ., ., ., ., ., .",86.708,94.2478,0.92,1,94.2478,0,1,170.0876,14747.9554,0.00101226,16030.3819,0.00022016,16030.3819,0.00549967,0,0,170.0876,0.01603038,0.00027541,0.00549967,0.00055628,12,2,FALSE,NU/ml,Rhodomonas lens,0,.,.,
50,210073-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,1/13/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,4282,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,.,.,.,.,.,.,<1 um spherical,Cell-Nonmotile,Free,Vegetative,Live,N/A,1,0,".,.,.,.,.,.,.,.,.,.,.,.",2.0106,0.2681,7.5,1,0.2681,0,1,28064.4537,56426.3905,0.00387294,7524.08,0.00010334,7524.08,0.00258135,0,0,28064.4537,0.00752408,0.0454425,0.00258135,0.09178589,0.8,110,TRUE,NU/ml,,0,.,.,
51,210073-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,1/13/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,4051,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,Aphanocapsa,.,elachista,.,.,.,.,Colonial-Nonmotile,Attached,Vegetative,Live,West & West,1,0,"., ., ., ., ., ., ., ., ., ., ., .",1506.6525,8441.4189,0.178,0.00793307,66.9664,0,38.2,8334.2923,12556882.33,0.86186709,70353252.54,0.96622817,558117.5519,0.19147783,0,0,318369.9659,0.55811755,0.51551079,0.19147783,0.02725763,20.4,98,FALSE,NU/ml,,0,.,.,
52,210073-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,1/13/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,4062,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,Aphanothece,.,nidulans,.,.,.,.,Colonial-Nonmotile,Attached,Vegetative,Live,P. Richter,1,0,"., ., ., ., ., ., ., ., ., ., ., .",270.6915,402.1239,0.673,0.00256267,1.0305,0,8,255.1314,69061.9005,0.0047402,102594.4324,0.00140903,262.9129,0.0000902,0,0,2041.0512,0.00026291,0.00330491,0.0000902,0.00083442,12,3,FALSE,NU/ml,Aphanothece smithii,0,.,.,
53,210073-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,1/13/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,4323,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,Synechococcus,.,sp. 1,.,.,.,< 1um ovoid,Cell-Nonmotile,Free,Vegetative,Live,Nageli,1,0,".,.,.,.,.,.,.,.,.,.,.,.",2.7069,0.4021,6.732,1,0.4021,0,1,169662.379,459259.0937,0.03152218,68221.2426,0.00093695,68221.2426,0.0234052,0,0,169662.379,0.06822124,0.2747206,0.0234052,0.55488745,1.2,665,FALSE,NU/ml,,0,.,.,
54,210073-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,1/13/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,4285,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,Synechocystis,.,.,.,.,.,>1 um spherical,Cell-Nonmotile,Free,Vegetative,Live,N/A,1,0,".,.,.,.,.,.,.,.,.,.,.,.",7.0309,1.753,4.011,1,1.753,0,1,94398.6169,663707.2354,0.04555489,165480.7754,0.0022727,165480.7754,0.05677281,0,0,94398.6169,0.16548078,0.15285206,0.05677281,0.30873437,1.496,370,TRUE,NU/ml,,0,.,.,
55,210073-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,1/13/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,5020,.,2,Algae,Freshwater,.,Euglenophyta,Euglenophyceae,.,Euglenales,.,Euglenaceae,.,.,Euglena,.,.,.,.,.,.,Cell-Motile,Free,Vegetative,Live,Ehrenberg,0,0,.,446.4178,627.8997,0.711,1,627.8997,0,1,56.4616,25205.4568,0.00173003,35452.2126,0.0004869,35452.2126,0.01216287,0,0,56.4616,0.03545221,0.00009142,0.01216287,0.00018466,19.3333,4,FALSE,NU/ml,Brachysira,0,.,.,
56,210073-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,1/13/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,5050,.,0,Algae,Freshwater,.,Euglenophyta,Euglenophyceae,.,Euglenales,.,Euglenaceae,.,.,Lepocinclis,.,.,.,.,.,.,Cell-Motile,Free,Vegetative,Live,Perty .,1,1,"., ., ., ., ., ., ., ., ., ., ., .",1193.8139,2010.6193,0.594,1,2010.6193,0,1,14.1154,16851.1564,0.00115661,28380.6884,0.00038978,28380.6884,0.00973679,0,0,14.1154,0.02838069,0.00002286,0.00973679,0.00004616,60,1,FALSE,NU/ml,,0,.,.,
57,210073-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,1/13/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,5023,.,0,Algae,Freshwater,.,Euglenophyta,Euglenophyceae,.,Euglenales,.,Euglenaceae,.,.,Lepocinclis,.,acus,.,.,.,.,Cell-Motile,Free,Vegetative,Live,(O.F.Müller) B.Marin & Melkonian 2003,1,0,"., ., ., ., ., ., ., ., ., ., ., .",833.5084,1306.9025,0.638,1,1306.9025,0,1,14.1154,11765.3015,0.00080754,18447.4468,0.00025336,18447.4468,0.00632891,0,0,14.1154,0.01844745,0.00002286,0.00632891,0.00004616,80,1,FALSE,NU/ml,,0,.,.,
58,210073-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,1/13/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,6033,.,0,Algae,Freshwater,.,Pyrrhophyta,Dinophyceae,.,Gymnodinales,.,Gymnodiniaceae,.,.,Gymnodinium,.,sp. 2,.,.,.,.,Cell-Motile,Free,Vegetative,Live,Stein,1,0,"., ., ., ., ., ., ., ., ., ., ., .",184.0054,187.6578,0.981,1,187.6578,0,1,85.0438,15648.5182,0.00107407,15959.1322,0.00021918,15959.1322,0.00547523,0,0,85.0438,0.01595913,0.0001377,0.00547523,0.00027814,11.2,1,FALSE,NU/ml,,0,.,.,
59,210074-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,2/2/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,2080,.,0,Algae,Freshwater,.,Chlorophyta,Chlorophyceae,.,Volvocales,.,Chlamydomonadaceae,.,.,Chlamydomonas,.,.,.,.,.,.,Cell-Motile,Free,Vegetative,Live,Ehrenberg,1,4,"., ., ., ., ., ., ., ., ., ., ., .",54.5477,39.2242,1.391,1,39.2242,0,1,7653.9419,417504.9271,0.00401765,300219.7482,0.00030503,300219.7482,0.0811149,0,0,7653.9419,0.30021975,0.00420108,0.0811149,0.08877974,4.8,20,FALSE,NU/ml,,0,.,.,
60,210074-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,2/2/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,2110,.,0,Algae,Freshwater,.,Chlorophyta,Chlorophyceae,.,Volvocales,.,Chlamydomonadaceae,.,.,Chlorogonium,.,.,.,.,.,.,Cell-Nonmotile,Free,Vegetative,Live,Dang.,1,0,"., ., ., ., ., ., ., ., ., ., ., .",1163.9601,3720.9023,0.313,1,3720.9023,0,1,63.5193,73933.9119,0.00071147,236349.049,0.00024013,236349.049,0.06385799,0,0,63.5193,0.23634905,0.00003486,0.06385799,0.00073677,70,3,FALSE,NU/ml,,0,.,.,
61,210074-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,2/2/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,2491,.,0,Algae,Freshwater,.,Chlorophyta,Chlorophyceae,.,Chlorococcales,.,Chlorococcaceae,.,.,Schroederia,.,judayi,.,.,.,.,Cell-Nonmotile,Free,Vegetative,Live,G. M. Smith,1,0,"., ., ., ., ., ., ., ., ., ., ., .",42.4115,16.9646,2.5,1,16.9646,0,1,42.3462,1795.9654,0.00001728,718.3862,0.00000073,718.3862,0.0001941,0,0,42.3462,0.00071839,0.00002324,0.0001941,0.00049118,28,2,FALSE,NU/ml,Ankyra judayi,0,.,.,
62,210074-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,2/2/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,3043,.,0,Algae,Freshwater,.,Cryptophyta,Cryptophyceae,.,Cryptomonadales,.,Cryptomonadaceae,.,.,Plagioselmis,.,minuta,.,nannoplanctica,.,.,Cell-Motile,Free,Vegetative,Live,Skuja,1,0,"., ., ., ., ., ., ., ., ., ., ., .",45.2389,33.5103,1.35,1,33.5103,0,1,1530.7884,69251.1825,0.0006664,51297.1779,0.00005212,51297.1779,0.01385973,0,0,1530.7884,0.05129718,0.00084022,0.01385973,0.01775595,8,4,FALSE,NU/ml,"Rhodomonas lacustris, Rhodomonas minuta  nannoplanctica",0,.,.,
63,210074-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,2/2/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,4282,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,.,.,.,.,.,.,<1 um spherical,Cell-Nonmotile,Free,Vegetative,Live,N/A,1,0,".,.,.,.,.,.,.,.,.,.,.,.",2.0106,0.2681,7.5,1,0.2681,0,1,7271.2448,14619.5648,0.00014068,1949.4207,0.00000198,1949.4207,0.0005267,0,0,7271.2448,0.00194942,0.00399103,0.0005267,0.08434075,0.8,19,FALSE,NU/ml,,0,.,.,
64,210074-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,2/2/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,4051,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,Aphanocapsa,.,elachista,.,.,.,.,Colonial-Nonmotile,Attached,Vegetative,Live,West & West,1,0,"., ., ., ., ., ., ., ., ., ., ., .",4310.539,41298.9715,0.104,0.00310717,128.323,0,73.2,23727.2199,102277106.8,0.98421333,979909779.1,0.99560494,3044748.041,0.8226455,0,0,1736832.498,3.04474804,0.95330987,0.8226455,0.27521718,32.4,62,FALSE,NU/ml,,0,.,.,
65,210074-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,2/2/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,4062,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,Aphanothece,.,nidulans,.,.,.,.,Colonial-Nonmotile,Attached,Vegetative,Live,P. Richter,1,0,"., ., ., ., ., ., ., ., ., ., ., .",2222.9465,9650.9726,0.23,0.00651042,62.8319,0,60,382.6971,850715.1689,0.00818644,3693399.182,0.00375256,24045.5856,0.00649676,0,0,22961.8257,0.02404559,0.01260325,0.00649676,0.00443899,32,1,FALSE,NU/ml,Aphanothece smithii,0,.,.,
66,210074-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,2/2/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,4321,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,Synechococcus,.,elongatus,.,.,.,.,Cell-Nonmotile,Free,Vegetative,Live,Nageli,1,0,".,.,.,.,.,.,.,.,.,.,.,.",8.201,1.6755,4.895,1,1.6755,0,1,9950.1245,81600.9709,0.00078525,16671.4336,0.00001694,16671.4336,0.00450437,0,0,9950.1245,0.01667143,0.00546141,0.00450437,0.11541366,3.2,26,FALSE,NU/ml,,0,.,.,
67,210074-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,2/2/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,4323,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,Synechococcus,.,sp. 1,.,.,.,< 1um ovoid,Cell-Nonmotile,Free,Vegetative,Live,Nageli,1,0,".,.,.,.,.,.,.,.,.,.,.,.",2.7069,0.4021,6.732,1,0.4021,0,1,27554.1909,74586.4393,0.00071775,11079.5401,0.00001126,11079.5401,0.00299353,0,0,27554.1909,0.01107954,0.0151239,0.00299353,0.31960705,1.2,72,FALSE,NU/ml,,0,.,.,
68,210074-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,2/2/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,4285,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,Synechocystis,.,.,.,.,.,>1 um spherical,Cell-Nonmotile,Free,Vegetative,Live,N/A,1,0,".,.,.,.,.,.,.,.,.,.,.,.",7.0309,1.753,4.011,1,1.753,0,1,8036.639,56504.8052,0.00054375,14088.2282,0.00001431,14088.2282,0.00380643,0,0,8036.639,0.01408823,0.00441114,0.00380643,0.09321872,1.496,21,FALSE,NU/ml,,0,.,.,
69,210075-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,2/17/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,2080,.,0,Algae,Freshwater,.,Chlorophyta,Chlorophyceae,.,Volvocales,.,Chlamydomonadaceae,.,.,Chlamydomonas,.,.,.,.,.,.,Cell-Motile,Free,Vegetative,Live,Ehrenberg,1,4,"., ., ., ., ., ., ., ., ., ., ., .",96.778,86.9124,1.114,1,86.9124,0,1,55618.6445,5382661.181,0.3072573,4833949.881,0.09791065,4833949.881,0.69715458,0,0,55618.6445,4.83394988,0.10477157,0.69715458,0.21904767,7.2,218,FALSE,NU/ml,,0,.,.,
70,210075-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,2/17/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,2110,.,0,Algae,Freshwater,.,Chlorophyta,Chlorophyceae,.,Volvocales,.,Chlamydomonadaceae,.,.,Chlorogonium,.,.,.,.,.,.,Cell-Nonmotile,Free,Vegetative,Live,Dang.,1,0,"., ., ., ., ., ., ., ., ., ., ., .",1242.1857,3436.8186,0.361,1,3436.8186,0,1,268.1925,333144.9273,0.01901684,921729.0802,0.01866943,921729.0802,0.13293221,0,0,268.1925,0.92172908,0.00050521,0.13293221,0.00105625,85.8,19,FALSE,NU/ml,,0,.,.,
71,210075-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,2/17/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,2491,.,0,Algae,Freshwater,.,Chlorophyta,Chlorophyceae,.,Chlorococcales,.,Chlorococcaceae,.,.,Schroederia,.,judayi,.,.,.,.,Cell-Nonmotile,Free,Vegetative,Live,G. M. Smith,1,0,"., ., ., ., ., ., ., ., ., ., ., .",37.5986,14.9993,2.507,1,14.9993,0,1,510.2628,19185.1667,0.00109514,7653.5847,0.00015502,7653.5847,0.0011038,0,0,510.2628,0.00765358,0.00096121,0.0011038,0.00200961,24,2,FALSE,NU/ml,Ankyra judayi,0,.,.,
72,210075-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,2/17/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,1652,.,0,Algae,Freshwater,.,Chrysophyta,Chrysophyceae,.,.,.,.,.,.,.,.,.,.,.,.,.,Cell-Motile,Free,Vegetative,Live,Cienkowski .,1,0,"., ., ., ., ., ., ., ., ., ., ., .",7.5143,1.9356,3.882,1,1.9356,0,1,255.1314,1917.1339,0.00010944,493.8323,0.00001,493.8323,0.00007122,0,0,255.1314,0.00049383,0.0004806,0.00007122,0.00100481,1.6,1,FALSE,NU/ml,,0,.,.,
73,210075-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,2/17/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,1631,.,0,Algae,Freshwater,.,Chrysophyta,Chrysophyceae,.,Ochromonadales,.,Ochromonadaceae,.,.,Uroglena,.,.,.,.,.,.,Colonial-Motile,Free,Vegetative,Live,Calkins,1,0,"., ., ., ., ., ., ., ., ., ., ., .",88.9179,77.2078,1.152,1,77.2078,0,1,255.1314,22685.748,0.00129497,19698.1339,0.00039898,19698.1339,0.00284087,0,0,255.1314,0.01969813,0.0004806,0.00284087,0.00100481,6.4,1,FALSE,NU/ml,,0,.,.,
74,210075-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,2/17/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,4282,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,.,.,.,.,.,.,<1 um spherical,Cell-Nonmotile,Free,Vegetative,Live,N/A,1,0,".,.,.,.,.,.,.,.,.,.,.,.",2.0106,0.2681,7.5,1,0.2681,0,1,35718.3956,71815.4061,0.00409942,9576.1019,0.00019396,9576.1019,0.00138107,0,0,35718.3956,0.0095761,0.06728449,0.00138107,0.14067281,0.8,140,FALSE,NU/ml,,0,.,.,
75,210075-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,2/17/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,4051,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,Aphanocapsa,.,elachista,.,.,.,.,Colonial-Nonmotile,Attached,Vegetative,Live,West & West,1,0,"., ., ., ., ., ., ., ., ., ., ., .",1361.1459,5494.8904,0.248,0.01164467,63.9862,0,36.5,7398.8105,10070860.59,0.57487278,40655652.85,0.82347179,473421.7692,0.06827712,0,0,270056.5837,0.47342177,0.50871883,0.06827712,0.02913937,22.24,29,FALSE,NU/ml,,0,.,.,
76,210075-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,2/17/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,4062,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,Aphanothece,.,nidulans,.,.,.,.,Colonial-Nonmotile,Attached,Vegetative,Live,P. Richter,1,0,"., ., ., ., ., ., ., ., ., ., ., .",521.9576,1105.8406,0.472,0.00093188,1.0305,0,8,2041.0512,1065342.173,0.0608127,2257077.257,0.04571663,2103.3032,0.00030334,0,0,16328.4094,0.0021033,0.03075863,0.00030334,0.00803845,18,8,FALSE,NU/ml,Aphanothece smithii,0,.,.,
77,210075-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,2/17/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,4321,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,Synechococcus,.,elongatus,.,.,.,.,Cell-Nonmotile,Free,Vegetative,Live,Nageli,1,0,".,.,.,.,.,.,.,.,.,.,.,.",8.201,1.6755,4.895,1,1.6755,0,1,1275.657,10461.6629,0.00059718,2137.3633,0.00004329,2137.3633,0.00030825,0,0,1275.657,0.00213736,0.00240302,0.00030825,0.00502403,3.2,5,FALSE,NU/ml,,0,.,.,
78,210075-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,2/17/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,4323,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,Synechococcus,.,sp. 1,.,.,.,< 1um ovoid,Cell-Nonmotile,Free,Vegetative,Live,Nageli,1,0,".,.,.,.,.,.,.,.,.,.,.,.",2.7069,0.4021,6.732,1,0.4021,0,1,150527.5242,407462.9553,0.02325912,60527.1175,0.00122596,60527.1175,0.00872925,0,0,150527.5242,0.06052712,0.28355608,0.00872925,0.59283543,1.2,590,FALSE,NU/ml,,0,.,.,
79,210075-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,2/17/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,6033,.,0,Algae,Freshwater,.,Pyrrhophyta,Dinophyceae,.,Gymnodinales,.,Gymnodiniaceae,.,.,Gymnodinium,.,sp. 2,.,.,.,.,Cell-Motile,Free,Vegetative,Live,Stein,1,0,"., ., ., ., ., ., ., ., ., ., ., .",2093.8003,7389.0259,0.283,1,7389.0259,0,1,14.1154,29554.8212,0.00168707,104299.0295,0.00211256,104299.0295,0.01504206,0,0,14.1154,0.10429903,0.00002659,0.01504206,0.00005559,36,1,FALSE,NU/ml,,0,.,.,
80,210075-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,2/17/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,6040,.,0,Algae,Freshwater,.,Pyrrhophyta,Dinophyceae,.,Peridinales,.,Peridinaceae,.,.,Peridinium,.,.,.,.,.,.,Cell-Motile,Free,Vegetative,Live,Ehrenberg,1,0,".,.,.,.,.,.,.,.,.,.,.,.",3659.9881,17648.7694,0.207,1,17648.7694,0,1,28.2308,103324.3656,0.00589804,498238.7517,0.01009172,498238.7517,0.07185623,0,0,28.2308,0.49823875,0.00005318,0.07185623,0.00011118,44.6667,2,FALSE,NU/ml,,0,.,.,
81,210076-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,3/2/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,2683,.,0,Algae,Freshwater,.,Chlorophyta,Chlorophyceae,.,Chlorococcales,.,Chlorococcaceae,.,.,.,.,.,.,.,.,2-9.9 um spherical,Cell-Nonmotile,Free,Vegetative,Live,N/A,1,0,"., ., ., ., ., ., ., ., ., ., ., .",8.0425,2.1447,3.75,1,2.1447,0,1,765.3942,6155.6828,0.00014876,1641.5409,0.00000989,1641.5409,0.00014382,0,0,765.3942,0.00164154,0.00064779,0.00014382,0.00154341,1.6,2,FALSE,NU/ml,,0,.,.,
82,210076-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,3/2/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,2080,.,0,Algae,Freshwater,.,Chlorophyta,Chlorophyceae,.,Volvocales,.,Chlamydomonadaceae,.,.,Chlamydomonas,.,.,.,.,.,.,Cell-Motile,Free,Vegetative,Live,Ehrenberg,1,4,"., ., ., ., ., ., ., ., ., ., ., .",99.3555,95.7553,1.038,1,95.7553,0,1,95291.5768,9467742.255,0.22880667,9124673.521,0.0549927,9124673.521,0.79946525,0,0,95291.5768,9.12467352,0.0806496,0.79946525,0.19215485,7.12,249,FALSE,NU/ml,,0,.,.,
